tier,file,upstream,new_upstream,upstream_action,our_lines,line_overlap,id_overlap
DERIVED-HIGH,tests/unit/webserver/csrfClient.dom.test.ts,tests/unit/webserver/csrfClient.dom.test.ts,tests/unit/webserver/csrfClient.dom.test.ts,DELETED-OR-UNTRACKED-MOVE,85,70.6,100.0
DERIVED-HIGH,tests/unit/channels/weixinConfigForm.dom.test.tsx,tests/unit/channels/weixinConfigForm.dom.test.tsx,tests/unit/channels/weixinConfigForm.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,180,70.6,100.0
DERIVED-HIGH,src/renderer/hooks/ui/useTextSelection.ts,src/renderer/hooks/ui/useTextSelection.ts,packages/desktop/src/renderer/hooks/ui/useTextSelection.ts,MOVED-ONLY,34,70.6,100.0
DERIVED-HIGH,src/common/config/i18n.ts,src/common/config/i18n.ts,packages/desktop/src/common/config/i18n.ts,MOVED+EDITED,44,70.5,83.8
DERIVED-HIGH,src/process/channels/gateway/PluginManager.ts,src/process/channels/gateway/PluginManager.ts,src/process/channels/gateway/PluginManager.ts,DELETED-OR-UNTRACKED-MOVE,139,70.5,82.0
DERIVED-HIGH,tests/unit/configureChromium.test.ts,tests/unit/configureChromium.test.ts,tests/unit/configureChromium.test.ts,DELETED-OR-UNTRACKED-MOVE,135,70.4,97.0
DERIVED-HIGH,src/process/channels/pairing/PairingService.ts,src/process/channels/pairing/PairingService.ts,src/process/channels/pairing/PairingService.ts,DELETED-OR-UNTRACKED-MOVE,142,70.4,96.3
DERIVED-HIGH,src/renderer/pages/conversation/platforms/acp/AcpSendBox.tsx,src/renderer/pages/conversation/platforms/acp/AcpSendBox.tsx,packages/desktop/src/renderer/pages/conversation/platforms/acp/AcpSendBox.tsx,MOVED+REWRITTEN,196,70.4,78.7
DERIVED-HIGH,tests/unit/channels/weixinLogin.test.ts,tests/unit/channels/weixinLogin.test.ts,tests/unit/channels/weixinLogin.test.ts,DELETED-OR-UNTRACKED-MOVE,64,70.3,81.7
DERIVED-HIGH,vitest.config.ts,vitest.config.ts,vitest.config.ts,EDITED-IN-PLACE,30,70.0,82.9
DERIVED-HIGH,tests/unit/usePresetAssistantInfo.dom.test.ts,tests/unit/usePresetAssistantInfo.dom.test.ts,tests/unit/renderer/usePresetAssistantInfo.dom.test.ts,MOVED+REWRITTEN,73,69.9,100.0
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/index.tsx,src/renderer/pages/conversation/GroupedHistory/index.tsx,packages/desktop/src/renderer/pages/conversation/GroupedHistory/index.tsx,MOVED+REWRITTEN,216,69.9,82.5
DERIVED-HIGH,src/process/task/OpenClawAgentManager.ts,src/process/task/OpenClawAgentManager.ts,src/process/task/OpenClawAgentManager.ts,DELETED-OR-UNTRACKED-MOVE,146,69.9,79.5
DERIVED-HIGH,tests/unit/channelBridge.test.ts,tests/unit/channelBridge.test.ts,tests/unit/channelBridge.test.ts,DELETED-OR-UNTRACKED-MOVE,152,69.7,78.7
DERIVED-HIGH,src/renderer/pages/settings/AgentSettings/RemoteAgentManagement.tsx,src/renderer/pages/settings/AgentSettings/RemoteAgentManagement.tsx,src/renderer/pages/settings/AgentSettings/RemoteAgentManagement.tsx,DELETED-OR-UNTRACKED-MOVE,224,69.6,88.7
DERIVED-HIGH,tests/unit/chat/useAutoTitle.dom.test.tsx,tests/unit/chat/useAutoTitle.dom.test.tsx,tests/unit/chat/useAutoTitle.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,46,69.6,82.4
DERIVED-HIGH,src/renderer/utils/model/errorDetection.ts,src/renderer/utils/model/errorDetection.ts,packages/desktop/src/renderer/utils/model/errorDetection.ts,MOVED-ONLY,46,69.6,75.6
DERIVED-HIGH,src/process/services/mcpServices/agents/QwenMcpAgent.ts,src/process/services/mcpServices/agents/QwenMcpAgent.ts,src/process/services/mcpServices/agents/QwenMcpAgent.ts,DELETED-OR-UNTRACKED-MOVE,95,69.5,89.7
DERIVED-HIGH,tests/unit/RemoteSendBox.dom.test.tsx,tests/unit/RemoteSendBox.dom.test.tsx,tests/unit/RemoteSendBox.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,167,69.5,89.1
DERIVED-HIGH,src/process/task/workerTaskManagerSingleton.ts,src/process/task/workerTaskManagerSingleton.ts,src/process/task/workerTaskManagerSingleton.ts,DELETED-OR-UNTRACKED-MOVE,36,69.4,89.3
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/WebuiModalContent.tsx,src/renderer/components/settings/SettingsModal/contents/WebuiModalContent.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/WebuiModalContent.tsx,MOVED+EDITED,503,69.4,82.7
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/renderers/HTMLRenderer.tsx,src/renderer/pages/conversation/Preview/components/renderers/HTMLRenderer.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/renderers/HTMLRenderer.tsx,MOVED+EDITED,277,69.3,87.6
DERIVED-HIGH,src/renderer/hooks/chat/useTypingAnimation.ts,src/renderer/hooks/chat/useTypingAnimation.ts,packages/desktop/src/renderer/hooks/chat/useTypingAnimation.ts,MOVED-ONLY,39,69.2,100.0
DERIVED-HIGH,src/process/agent/remote/types.ts,src/process/agent/remote/types.ts,packages/desktop/src/common/types/agent/remoteAgentTypes.ts,MOVED+EDITED,13,69.2,91.3
DERIVED-HIGH,src/process/utils/message.ts,src/process/utils/message.ts,src/process/utils/message.ts,DELETED-OR-UNTRACKED-MOVE,65,69.2,85.7
DERIVED-HIGH,src/process/services/cron/CronBusyGuard.ts,src/process/services/cron/CronBusyGuard.ts,src/process/services/cron/CronBusyGuard.ts,DELETED-OR-UNTRACKED-MOVE,52,69.2,78.8
DERIVED-HIGH,src/process/task/IAgentManager.ts,src/process/task/IAgentManager.ts,src/process/task/IAgentManager.ts,DELETED-OR-UNTRACKED-MOVE,13,69.2,66.7
DERIVED-HIGH,src/renderer/pages/guid/hooks/usePresetAssistantResolver.ts,src/renderer/pages/guid/hooks/usePresetAssistantResolver.ts,src/renderer/pages/guid/hooks/usePresetAssistantResolver.ts,DELETED-OR-UNTRACKED-MOVE,68,69.1,89.4
DERIVED-HIGH,uno.config.ts,uno.config.ts,uno.config.ts,EDITED-IN-PLACE,68,69.1,86.5
DERIVED-HIGH,tests/unit/useConversations.dom.test.ts,tests/unit/useConversations.dom.test.ts,tests/unit/useConversations.dom.test.ts,DELETED-OR-UNTRACKED-MOVE,84,69.0,98.6
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/editors/TextEditor.tsx,src/renderer/pages/conversation/Preview/components/editors/TextEditor.tsx,src/renderer/pages/conversation/Preview/components/editors/TextEditor.tsx,DELETED-OR-UNTRACKED-MOVE,32,68.8,100.0
DERIVED-HIGH,src/common/types/speech.ts,src/common/types/speech.ts,packages/desktop/src/common/types/provider/speech.ts,MOVED+EDITED,16,68.8,85.7
DERIVED-HIGH,src/renderer/components/agent/AgentModeSelector.tsx,src/renderer/components/agent/AgentModeSelector.tsx,packages/desktop/src/renderer/components/agent/AgentModeSelector.tsx,MOVED+REWRITTEN,128,68.8,78.8
DERIVED-HIGH,src/process/channels/plugins/dingtalk/DingTalkAdapter.ts,src/process/channels/plugins/dingtalk/DingTalkAdapter.ts,src/process/channels/plugins/dingtalk/DingTalkAdapter.ts,DELETED-OR-UNTRACKED-MOVE,147,68.7,81.0
DERIVED-HIGH,src/common/platform/NodePlatformServices.ts,src/common/platform/NodePlatformServices.ts,packages/desktop/src/common/platform/NodePlatformServices.ts,MOVED+EDITED,35,68.6,76.0
DERIVED-HIGH,src/process/webserver/auth/repository/UserRepository.ts,src/process/webserver/auth/repository/UserRepository.ts,src/process/webserver/auth/repository/UserRepository.ts,DELETED-OR-UNTRACKED-MOVE,73,68.5,83.6
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/channels/ChannelModalContent.tsx,src/renderer/components/settings/SettingsModal/contents/channels/ChannelModalContent.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/channels/ChannelModalContent.tsx,MOVED+EDITED,454,68.5,72.3
DERIVED-HIGH,src/renderer/pages/conversation/platforms/remote/RemoteSendBox.tsx,src/renderer/pages/conversation/platforms/remote/RemoteSendBox.tsx,src/renderer/pages/conversation/platforms/remote/RemoteSendBox.tsx,DELETED-OR-UNTRACKED-MOVE,209,68.4,76.9
DERIVED-HIGH,src/renderer/hooks/context/ConversationContext.tsx,src/renderer/hooks/context/ConversationContext.tsx,packages/desktop/src/renderer/hooks/context/ConversationContext.tsx,MOVED+EDITED,19,68.4,62.1
DERIVED-HIGH,src/renderer/pages/settings/AgentSettings/InlineAgentEditor.tsx,src/renderer/pages/settings/AgentSettings/InlineAgentEditor.tsx,packages/desktop/src/renderer/pages/settings/AgentSettings/InlineAgentEditor.tsx,MOVED+REWRITTEN,186,68.3,86.7
DERIVED-HIGH,src/process/channels/actions/PlatformActions.ts,src/process/channels/actions/PlatformActions.ts,src/process/channels/actions/PlatformActions.ts,DELETED-OR-UNTRACKED-MOVE,116,68.1,97.9
DERIVED-HIGH,src/process/channels/core/SessionManager.ts,src/process/channels/core/SessionManager.ts,src/process/channels/core/SessionManager.ts,DELETED-OR-UNTRACKED-MOVE,94,68.1,91.4
DERIVED-HIGH,tests/unit/WebSocketManager.test.ts,tests/unit/WebSocketManager.test.ts,tests/unit/WebSocketManager.test.ts,DELETED-OR-UNTRACKED-MOVE,50,68.0,94.9
DERIVED-HIGH,tests/unit/errorDetection.test.ts,tests/unit/errorDetection.test.ts,tests/unit/errorDetection.test.ts,DELETED-OR-UNTRACKED-MOVE,154,67.5,63.9
DERIVED-HIGH,tests/unit/useScrollSync.dom.test.ts,tests/unit/useScrollSync.dom.test.ts,tests/unit/useScrollSync.dom.test.ts,DELETED-OR-UNTRACKED-MOVE,86,67.4,100.0
DERIVED-HIGH,tests/unit/deepLink.test.ts,tests/unit/deepLink.test.ts,tests/unit/deepLink.test.ts,DELETED-OR-UNTRACKED-MOVE,58,67.2,97.8
DERIVED-HIGH,tests/unit/openClawAgentDuplicate.test.ts,tests/unit/openClawAgentDuplicate.test.ts,tests/unit/openClawAgentDuplicate.test.ts,DELETED-OR-UNTRACKED-MOVE,94,67.0,100.0
DERIVED-HIGH,src/process/channels/actions/SystemActions.ts,src/process/channels/actions/SystemActions.ts,src/process/channels/actions/SystemActions.ts,DELETED-OR-UNTRACKED-MOVE,354,66.9,94.5
DERIVED-HIGH,tests/unit/safeExec.test.ts,tests/unit/safeExec.test.ts,tests/unit/safeExec.test.ts,DELETED-OR-UNTRACKED-MOVE,60,66.7,100.0
DERIVED-HIGH,tests/e2e/specs/ext-skills.e2e.ts,tests/e2e/specs/ext-skills.e2e.ts,tests/e2e/specs/ext-skills.e2e.ts,UNTOUCHED,18,66.7,100.0
DERIVED-HIGH,src/renderer/hooks/chat/useAutoScroll.ts,src/renderer/hooks/chat/useAutoScroll.ts,packages/desktop/src/renderer/hooks/chat/useAutoScroll.ts,MOVED-ONLY,15,66.7,100.0
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/renderers/SelectionToolbar.tsx,src/renderer/pages/conversation/Preview/components/renderers/SelectionToolbar.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/renderers/SelectionToolbar.tsx,MOVED+EDITED,30,66.7,100.0
DERIVED-HIGH,src/process/task/NanoBotAgentManager.ts,src/process/task/NanoBotAgentManager.ts,src/process/task/NanoBotAgentManager.ts,DELETED-OR-UNTRACKED-MOVE,84,66.7,84.5
DERIVED-HIGH,tests/unit/extensions/entryPointResolver.test.ts,tests/unit/extensions/entryPointResolver.test.ts,tests/unit/extensions/entryPointResolver.test.ts,DELETED-OR-UNTRACKED-MOVE,21,66.7,83.3
DERIVED-HIGH,src/process/bridge/testCustomAgentConnection.ts,src/process/bridge/testCustomAgentConnection.ts,src/process/bridge/testCustomAgentConnection.ts,DELETED-OR-UNTRACKED-MOVE,24,66.7,80.0
DERIVED-HIGH,src/process/services/mcpServices/agents/CodexMcpAgent.ts,src/process/services/mcpServices/agents/CodexMcpAgent.ts,src/process/services/mcpServices/agents/CodexMcpAgent.ts,DELETED-OR-UNTRACKED-MOVE,141,66.7,78.8
DERIVED-HIGH,src/process/channels/types.ts,src/process/channels/types.ts,packages/desktop/src/renderer/api/types.ts,MOVED+REWRITTEN,186,66.7,71.4
DERIVED-HIGH,tests/unit/AcpAgentManagerSkillInjection.test.ts,tests/unit/AcpAgentManagerSkillInjection.test.ts,tests/unit/AcpAgentManagerSkillInjection.test.ts,DELETED-OR-UNTRACKED-MOVE,119,66.4,77.0
DERIVED-HIGH,tests/unit/chat/useExport.dom.test.tsx,tests/unit/chat/useExport.dom.test.tsx,tests/unit/chat/useExport.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,136,66.2,99.1
DERIVED-HIGH,tests/unit/channels/weixinTyping.test.ts,tests/unit/channels/weixinTyping.test.ts,tests/unit/channels/weixinTyping.test.ts,DELETED-OR-UNTRACKED-MOVE,127,66.1,100.0
DERIVED-HIGH,src/renderer/utils/emitter.ts,src/renderer/utils/emitter.ts,packages/desktop/src/renderer/utils/emitter.ts,MOVED+EDITED,62,66.1,59.0
DERIVED-HIGH,src/process/bridge/pptPreviewBridge.ts,src/process/bridge/pptPreviewBridge.ts,src/process/bridge/pptPreviewBridge.ts,DELETED-OR-UNTRACKED-MOVE,97,66.0,75.0
DERIVED-HIGH,src/renderer/pages/guid/hooks/useCustomAgentsLoader.ts,src/renderer/pages/guid/hooks/useCustomAgentsLoader.ts,packages/desktop/src/renderer/pages/guid/hooks/useCustomAgentsLoader.ts,MOVED+REWRITTEN,53,66.0,72.9
DERIVED-HIGH,tests/unit/updateBridgeAssetSelection.test.ts,tests/unit/updateBridgeAssetSelection.test.ts,tests/unit/updateBridgeAssetSelection.test.ts,DELETED-OR-UNTRACKED-MOVE,32,65.6,88.9
DERIVED-HIGH,src/renderer/pages/conversation/hooks/ConversationTabsContext.tsx,src/renderer/pages/conversation/hooks/ConversationTabsContext.tsx,src/renderer/pages/conversation/hooks/ConversationTabsContext.tsx,DELETED-OR-UNTRACKED-MOVE,96,65.6,77.5
DERIVED-HIGH,tests/unit/geminiWorkspaceRecovery.test.ts,tests/unit/geminiWorkspaceRecovery.test.ts,tests/unit/geminiWorkspaceRecovery.test.ts,DELETED-OR-UNTRACKED-MOVE,29,65.5,100.0
DERIVED-HIGH,tests/e2e/specs/ext-themes-stability.e2e.ts,tests/e2e/specs/ext-themes-stability.e2e.ts,tests/e2e/specs/ext-themes-stability.e2e.ts,UNTOUCHED,58,65.5,100.0
DERIVED-HIGH,tests/unit/presetAssistantResources.test.ts,tests/unit/presetAssistantResources.test.ts,tests/unit/presetAssistantResources.test.ts,DELETED-OR-UNTRACKED-MOVE,58,65.5,77.5
DERIVED-HIGH,tests/unit/previewFileWatch.dom.test.ts,tests/unit/previewFileWatch.dom.test.ts,tests/unit/previewFileWatch.dom.test.ts,DELETED-OR-UNTRACKED-MOVE,95,65.3,100.0
DERIVED-HIGH,src/renderer/components/media/FileAttachButton.tsx,src/renderer/components/media/FileAttachButton.tsx,packages/desktop/src/renderer/components/media/FileAttachButton.tsx,MOVED+REWRITTEN,49,65.3,84.1
DERIVED-HIGH,src/process/utils/utils.ts,src/process/utils/utils.ts,packages/desktop/src/process/utils/utils.ts,MOVED+EDITED,213,65.3,72.0
DERIVED-HIGH,tests/unit/common/useConversationShortcuts.dom.test.tsx,tests/unit/common/useConversationShortcuts.dom.test.tsx,tests/unit/common/useConversationShortcuts.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,86,65.1,100.0
DERIVED-HIGH,tests/unit/process/initStorage.writeFile.test.ts,tests/unit/process/initStorage.writeFile.test.ts,tests/unit/process/initStorage.writeFile.test.ts,DELETED-OR-UNTRACKED-MOVE,20,65.0,96.9
DERIVED-HIGH,tests/unit/fsBridge.skills.test.ts,tests/unit/fsBridge.skills.test.ts,tests/unit/fsBridge.skills.test.ts,DELETED-OR-UNTRACKED-MOVE,473,64.9,80.8
DERIVED-HIGH,src/common/adapter/main.ts,src/common/adapter/main.ts,packages/desktop/src/common/adapter/main.ts,MOVED+EDITED,37,64.9,65.9
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewPanel.tsx,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewPanel.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewPanel.tsx,MOVED+EDITED,372,64.8,86.2
DERIVED-HIGH,src/process/channels/plugins/lark/LarkAdapter.ts,src/process/channels/plugins/lark/LarkAdapter.ts,src/process/channels/plugins/lark/LarkAdapter.ts,DELETED-OR-UNTRACKED-MOVE,152,64.5,72.9
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/editors/MarkdownEditor.tsx,src/renderer/pages/conversation/Preview/components/editors/MarkdownEditor.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/editors/MarkdownEditor.tsx,MOVED+EDITED,28,64.3,100.0
DERIVED-HIGH,tests/unit/common/appEnv.test.ts,tests/unit/common/appEnv.test.ts,tests/unit/common/appEnv.test.ts,DELETED-OR-UNTRACKED-MOVE,14,64.3,95.0
DERIVED-HIGH,src/renderer/utils/workspace/workspaceEvents.ts,src/renderer/utils/workspace/workspaceEvents.ts,packages/desktop/src/renderer/utils/workspace/workspaceEvents.ts,MOVED+REWRITTEN,14,64.3,94.4
DERIVED-HIGH,src/renderer/pages/login/index.tsx,src/renderer/pages/login/index.tsx,packages/desktop/src/renderer/pages/login/index.tsx,MOVED+EDITED,128,64.1,88.6
DERIVED-HIGH,src/renderer/components/layout/Titlebar/index.tsx,src/renderer/components/layout/Titlebar/index.tsx,packages/desktop/src/renderer/components/layout/Titlebar/index.tsx,MOVED+REWRITTEN,180,63.9,73.1
DERIVED-HIGH,tests/unit/process/utils/zoom.test.ts,tests/unit/process/utils/zoom.test.ts,tests/unit/process/utils/zoom.test.ts,DELETED-OR-UNTRACKED-MOVE,36,63.9,52.8
DERIVED-HIGH,src/renderer/pages/conversation/components/ChatSider.tsx,src/renderer/pages/conversation/components/ChatSider.tsx,src/renderer/pages/conversation/components/ChatSider.tsx,DELETED-OR-UNTRACKED-MOVE,22,63.6,95.0
DERIVED-HIGH,src/renderer/pages/conversation/Preview/fileUtils.ts,src/renderer/pages/conversation/Preview/fileUtils.ts,packages/desktop/src/renderer/pages/conversation/Preview/fileUtils.ts,MOVED+EDITED,33,63.6,72.0
DERIVED-HIGH,tests/unit/chat/useConversationExport.dom.test.tsx,tests/unit/chat/useConversationExport.dom.test.tsx,tests/unit/chat/useConversationExport.dom.test.tsx,DELETED-OR-UNTRACKED-MOVE,142,63.4,100.0
DERIVED-HIGH,src/process/channels/agent/ChannelMessageService.ts,src/process/channels/agent/ChannelMessageService.ts,src/process/channels/agent/ChannelMessageService.ts,DELETED-OR-UNTRACKED-MOVE,134,63.4,82.3
DERIVED-HIGH,tests/unit/process/bridge/fsBridge.readFile.test.ts,tests/unit/process/bridge/fsBridge.readFile.test.ts,tests/unit/process/bridge/fsBridge.readFile.test.ts,DELETED-OR-UNTRACKED-MOVE,123,63.4,76.9
DERIVED-HIGH,src/renderer/pages/cron/useCronJobs.ts,src/renderer/pages/cron/useCronJobs.ts,packages/desktop/src/renderer/pages/cron/useCronJobs.ts,MOVED+EDITED,191,63.4,73.5
DERIVED-HIGH,src/renderer/pages/settings/components/JsonImportModal.tsx,src/renderer/pages/settings/components/JsonImportModal.tsx,packages/desktop/src/renderer/pages/settings/components/JsonImportModal.tsx,MOVED+REWRITTEN,147,63.3,86.7
DERIVED-HIGH,tests/unit/minimapPanel.dom.test.ts,tests/unit/minimapPanel.dom.test.ts,tests/unit/minimapPanel.dom.test.ts,DELETED-OR-UNTRACKED-MOVE,106,63.2,100.0
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/MessagePlan.tsx,src/renderer/pages/conversation/Messages/components/MessagePlan.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessagePlan.tsx,MOVED-ONLY,19,63.2,75.0
DERIVED-HIGH,src/renderer/services/FileService.ts,src/renderer/services/FileService.ts,packages/desktop/src/renderer/services/FileService.ts,MOVED+EDITED,122,63.1,82.0
DERIVED-HIGH,src/process/services/database/drivers/BunSqliteDriver.ts,src/process/services/database/drivers/BunSqliteDriver.ts,src/process/services/database/drivers/BunSqliteDriver.ts,DELETED-OR-UNTRACKED-MOVE,35,62.9,48.6
DERIVED-HIGH,tests/unit/extensions/extensionLoader.test.ts,tests/unit/extensions/extensionLoader.test.ts,tests/unit/extensions/extensionLoader.test.ts,DELETED-OR-UNTRACKED-MOVE,67,62.7,74.4
DERIVED-HIGH,src/renderer/pages/settings/WebuiSettings.tsx,src/renderer/pages/settings/WebuiSettings.tsx,packages/desktop/src/renderer/pages/settings/WebuiSettings.tsx,MOVED-ONLY,8,62.5,80.0
DERIVED-HIGH,src/process/services/cron/ICronJobExecutor.ts,src/process/services/cron/ICronJobExecutor.ts,src/process/services/cron/ICronJobExecutor.ts,DELETED-OR-UNTRACKED-MOVE,8,62.5,75.0
DERIVED-HIGH,src/common/platform/ElectronPlatformServices.ts,src/common/platform/ElectronPlatformServices.ts,packages/desktop/src/common/platform/ElectronPlatformServices.ts,MOVED+EDITED,40,62.5,64.3
DERIVED-HIGH,tests/unit/extensions/fileResolver.test.ts,tests/unit/extensions/fileResolver.test.ts,tests/unit/extensions/fileResolver.test.ts,DELETED-OR-UNTRACKED-MOVE,48,62.5,56.2
DERIVED-HIGH,src/process/channels/plugins/telegram/TelegramPlugin.ts,src/process/channels/plugins/telegram/TelegramPlugin.ts,src/process/channels/plugins/telegram/TelegramPlugin.ts,DELETED-OR-UNTRACKED-MOVE,281,62.3,77.3
DERIVED-HIGH,tests/unit/applicationBridge.test.ts,tests/unit/applicationBridge.test.ts,tests/unit/applicationBridge.test.ts,DELETED-OR-UNTRACKED-MOVE,143,62.2,84.2
DERIVED-HIGH,src/renderer/main.tsx,src/renderer/main.tsx,packages/desktop/src/renderer/main.tsx,MOVED+REWRITTEN,66,62.1,65.1
DERIVED-HIGH,tests/unit/RemoteAgentCore.test.ts,tests/unit/RemoteAgentCore.test.ts,tests/unit/RemoteAgentCore.test.ts,DELETED-OR-UNTRACKED-MOVE,608,62.0,99.6
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/ExtensionSettingsTabContent.tsx,src/renderer/components/settings/SettingsModal/contents/ExtensionSettingsTabContent.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/ExtensionSettingsTabContent.tsx,MOVED+EDITED,71,62.0,73.6
DERIVED-HIGH,tests/unit/channels/weixinMonitor.test.ts,tests/unit/channels/weixinMonitor.test.ts,tests/unit/channels/weixinMonitor.test.ts,DELETED-OR-UNTRACKED-MOVE,279,61.6,94.7
DERIVED-HIGH,src/process/utils/configMigration.ts,src/process/utils/configMigration.ts,packages/desktop/src/common/config/configMigration.ts,MOVED+REWRITTEN,65,61.5,95.1
